row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
23,gaussian_process,3,bucketed,none,128,512,3,27,4.059658117592335,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,28,3.7674965634942055,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,29,3.7723093405365944,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,0,3.6322969794273376,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,1,3.7201253473758698,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,2,3.6714192777872086,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,3,3.751518093049526,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,4,3.697116233408451,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,5,3.7339448779821396,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,6,4.054109178483486,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,7,3.786381483078003,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,8,3.801235795021057,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,9,3.986791782081127,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,10,3.7618680745363235,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,11,3.6944567263126373,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,12,3.827739179134369,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,13,3.7076346278190613,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,14,3.7795447185635567,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,15,4.009482823312283,3.8244585543870926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,16,3.967564858496189,4.074764795601368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,17,3.8842253759503365,4.258853010833263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,18,3.837884098291397,3.8820929676294327,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,19,4.41117388010025,3.92220289260149,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,20,3.8281125873327255,4.0081712156534195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,21,3.9644642621278763,4.379229322075844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,22,3.8242826759815216,5.510222256183624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,23,3.697128601372242,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,24,3.765920177102089,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,25,3.7869223281741142,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,26,3.6624181866645813,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,27,3.688424102962017,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,28,3.7698236778378487,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,gaussian_process,3,bucketed,history,64,512,3,29,3.7390108555555344,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,0,3.6197928488254547,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,1,3.610877111554146,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,2,3.577608086168766,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,3,3.7866084426641464,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,4,3.6942337453365326,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,5,3.786625139415264,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,6,3.5347432270646095,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,7,3.8046539276838303,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,8,3.8668495193123817,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,9,3.7751328721642494,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,10,3.7493572160601616,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,11,3.69003789126873,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,12,3.5464892014861107,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,13,3.5570977851748466,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
25,gaussian_process,3,bucketed,history,128,512,3,14,3.592008166015148,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
