row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
5,hierarchical_logistic,0,bucketed,last_depth,64,512,8,25,0.4260709658265114,0.3466787561774254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,hierarchical_logistic,0,bucketed,last_depth,64,512,8,26,0.42117932438850403,0.35295601934194565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,hierarchical_logistic,0,bucketed,last_depth,64,512,8,27,0.4033797085285187,0.35189341753721237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,hierarchical_logistic,0,bucketed,last_depth,64,512,8,28,0.4068731814622879,0.4169389307498932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,hierarchical_logistic,0,bucketed,last_depth,64,512,8,29,0.4209776073694229,0.35354384034872055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,0,0.44301995635032654,0.38843854516744614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,1,0.43791499733924866,0.3513946235179901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,2,0.43511417508125305,0.3631865531206131,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,3,0.45391208678483963,0.3400320038199425,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,4,0.44265419989824295,0.35279129445552826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,5,0.43038075417280197,0.35653693974018097,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,6,0.4332943335175514,0.34479818493127823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,7,0.44099804013967514,0.34521501511335373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,8,0.4374312087893486,0.3411964327096939,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,9,0.4367620125412941,0.35056132078170776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,10,0.4369700625538826,0.3442094027996063,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,11,0.4595765545964241,0.3439497575163841,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,12,0.4285324066877365,0.34905607253313065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,13,0.43488960713148117,0.35771167278289795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,14,0.4366113543510437,0.340014711022377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,15,0.4298916831612587,0.34860461205244064,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,16,0.4537501484155655,0.35313327610492706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,17,0.4361032545566559,0.33774925023317337,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,18,0.45378585904836655,0.3452396020293236,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,19,0.4208957850933075,0.34999529272317886,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,20,0.4472108483314514,0.34414228796958923,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,21,0.4379344880580902,0.34170185029506683,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,22,0.4310963749885559,0.34769129008054733,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,23,0.45176617056131363,0.35095154494047165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,24,0.432294636964798,0.3450822979211807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,25,0.434524305164814,0.3466787561774254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,26,0.44873078167438507,0.35295601934194565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,27,0.43980298936367035,0.35189341753721237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,28,0.4303567335009575,0.4169389307498932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,hierarchical_logistic,0,bucketed,last_depth,128,512,8,29,0.4260077029466629,0.35354384034872055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,0,0.35250773280858994,0.35250773280858994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,1,0.350901760160923,0.350901760160923,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,2,0.35370873659849167,0.35370873659849167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,3,0.3534446880221367,0.3534446880221367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,4,0.36648109555244446,0.36648109555244446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,5,0.35513564199209213,0.35513564199209213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,6,0.3501540943980217,0.3501540943980217,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,7,0.35789864510297775,0.35789864510297775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,8,0.35319850593805313,0.35319850593805313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,9,0.3478125035762787,0.3478125035762787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,10,0.3896849974989891,0.3896849974989891,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,11,0.39572878926992416,0.39572878926992416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,12,0.35586439073085785,0.35586439073085785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,13,0.36529791355133057,0.36529791355133057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,14,0.3476470708847046,0.3476470708847046,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,15,0.3534819632768631,0.3534819632768631,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,16,0.34785670787096024,0.34785670787096024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,17,0.3558431938290596,0.3558431938290596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,18,0.3678582087159157,0.3678582087159157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,hierarchical_logistic,1,monolithic,monolithic,0,512,8,19,0.353871151804924,0.353871151804924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
