row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,25,0.4219585955142975,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,26,0.4070483595132828,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,27,0.4345352351665497,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,28,0.42212754487991333,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,29,0.4622670188546181,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,0,0.4780082404613495,0.4631713777780533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,1,0.48534779250621796,0.43049510568380356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,2,0.4931667521595955,0.45720910280942917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,3,0.4847112372517586,0.43635863065719604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,4,0.46511173993349075,0.43611346185207367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,5,0.49398063123226166,0.42357587814331055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,6,0.48951154947280884,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,7,0.47738220542669296,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,8,0.46723446249961853,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,9,0.4918237775564194,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,10,0.4867655336856842,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,11,0.47586606442928314,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,12,0.49503764510154724,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,13,0.4882536455988884,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,14,0.5202116817235947,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,15,0.4945044070482254,0.40741710364818573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,16,0.5050502493977547,0.3926844745874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,17,0.4908512756228447,0.41859620064496994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,18,0.4860956445336342,0.44683897495269775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,19,0.4582688584923744,0.4129263088107109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,20,0.49360519647598267,0.47695647925138474,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,21,0.46954553574323654,0.4245651513338089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,22,0.48482295125722885,0.43663372844457626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,23,0.44960078597068787,0.4665175899863243,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,24,0.48052141070365906,0.4248468428850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,25,0.4536169022321701,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,26,0.48795899003744125,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,27,0.47035760432481766,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,28,0.47418051213026047,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,29,0.4578607901930809,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,0,0.5227239057421684,0.4631713777780533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,1,0.5207302272319794,0.43049510568380356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,2,0.5067534744739532,0.45720910280942917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,3,0.4989003613591194,0.43635863065719604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,4,0.5480130165815353,0.43611346185207367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,5,0.5209704414010048,0.42357587814331055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,6,0.49640030413866043,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,7,0.5118264853954315,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,8,0.5458805412054062,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,9,0.57614316791296,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,10,0.516418345272541,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,11,0.5145394429564476,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,12,0.5381462797522545,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,13,0.53437839448452,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,hierarchical_logistic,2,bucketed,none,128,512,8,14,0.5647560283541679,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
