row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,2,1.86520866304636,1.9430657252669334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,3,1.7867773473262787,1.8961446657776833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,4,1.7547263726592064,1.91951934248209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,5,1.7639418616890907,1.8692869767546654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,6,1.7890522703528404,1.9063723012804985,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,7,1.8087401390075684,1.899858683347702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,8,1.7819326221942902,1.933768354356289,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,9,1.7819477170705795,1.9129450246691704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,10,1.8098924234509468,1.9250566065311432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,11,1.797417938709259,1.9359266012907028,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,12,1.7690919265151024,1.910935364663601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,13,1.7356743589043617,1.8919311687350273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,14,1.7324629798531532,1.8886633589863777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,15,1.7431067451834679,1.9545903131365776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,16,1.7414375469088554,1.8915774747729301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,17,1.7779503241181374,1.9287863373756409,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,18,1.7503633424639702,1.956614799797535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,19,1.7521960586309433,1.9041771441698074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,20,1.7702855244278908,1.8726266995072365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,21,1.7530931681394577,1.9650556817650795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,22,1.7431272640824318,1.8695087134838104,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,23,1.7764180973172188,1.8976451754570007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,24,1.7698487639427185,1.8923601806163788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,25,1.7542438432574272,1.894813895225525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,26,1.7813933715224266,1.9159119948744774,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,27,1.7896120846271515,2.023951657116413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,28,1.8131586164236069,2.2047670111060143,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_centered,0,bucketed,last_depth,128,512,10,29,1.796782523393631,1.9401726871728897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,0,1.9911576732993126,1.9911576732993126,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,1,1.7623979225754738,1.7623979225754738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,2,1.75458874553442,1.75458874553442,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,3,1.7672696188092232,1.7672696188092232,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,4,1.8959781378507614,1.8959781378507614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,5,1.7546281293034554,1.7546281293034554,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,6,1.6967587545514107,1.6967587545514107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,7,1.750037096440792,1.750037096440792,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,8,1.763975128531456,1.763975128531456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,9,1.7442567646503448,1.7442567646503448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,10,1.7636078149080276,1.7636078149080276,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,11,1.7222500815987587,1.7222500815987587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,12,1.7630514279007912,1.7630514279007912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,13,1.760160356760025,1.760160356760025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,14,1.7025615647435188,1.7025615647435188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,15,1.7243129089474678,1.7243129089474678,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,16,1.751609280705452,1.751609280705452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,17,1.67868173122406,1.67868173122406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,18,1.7653947547078133,1.7653947547078133,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_centered,1,monolithic,monolithic,0,512,10,19,1.7752532362937927,1.7752532362937927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
